"","year.x","state","county","colony_count","compound","epest_low_kg","epest_high_kg"
"17505",2012,"INDIANA","LAKE","34","CHLOROTHALONIL",205,205
"17506",2012,"INDIANA","LAKE","34","CHLORPYRIFOS",1037,2505
"17507",2012,"INDIANA","LAKE","34","CLOTHIANIDIN",1308,1308
"17508",2012,"INDIANA","LAKE","34","IMIDACLOPRID",760,764
"17509",2012,"INDIANA","LAKE","34","THIACLOPRID",0,0
"17510",2012,"INDIANA","NEWTON","NA","CHLOROTHALONIL",227,227
"17511",2012,"INDIANA","NEWTON","NA","CHLORPYRIFOS",1558,3131
"17512",2012,"INDIANA","NEWTON","NA","CLOTHIANIDIN",2071,2071
"17513",2012,"INDIANA","NEWTON","NA","IMIDACLOPRID",858,863
"17514",2012,"INDIANA","PORTER","144","CHLOROTHALONIL",128,128
"17515",2012,"INDIANA","PORTER","144","CHLORPYRIFOS",831,2228
"17516",2012,"INDIANA","PORTER","144","CLOTHIANIDIN",1098,1098
"17517",2012,"INDIANA","PORTER","144","IMIDACLOPRID",672,675
"17518",2012,"INDIANA","PORTER","144","THIACLOPRID",0,0
"17519",2012,"INDIANA","PULASKI","9","CHLOROTHALONIL",279,279
"17520",2012,"INDIANA","PULASKI","9","CHLORPYRIFOS",1507,3350
"17521",2012,"INDIANA","PULASKI","9","CLOTHIANIDIN",1998,1998
"17522",2012,"INDIANA","PULASKI","9","IMIDACLOPRID",1001,1002
"17523",2012,"INDIANA","STARKE","40","CHLOROTHALONIL",128,128
"17524",2012,"INDIANA","STARKE","40","CHLORPYRIFOS",904,1811
"17525",2012,"INDIANA","STARKE","40","CLOTHIANIDIN",1195,1195
"17526",2012,"INDIANA","STARKE","40","IMIDACLOPRID",410,410
"17527",2012,"INDIANA","WHITE","NA","CHLOROTHALONIL",335,335
"17528",2012,"INDIANA","WHITE","NA","CHLORPYRIFOS",2290,4919
"17529",2012,"INDIANA","WHITE","NA","CLOTHIANIDIN",3015,3015
"17530",2012,"INDIANA","WHITE","NA","IMIDACLOPRID",1388,1393
"17531",2012,"INDIANA","WHITE","NA","THIACLOPRID",0,0
"17532",2012,"INDIANA","BROWN","24","CHLOROTHALONIL",25,26
"17533",2012,"INDIANA","BROWN","24","CHLORPYRIFOS",0,78
"17534",2012,"INDIANA","BROWN","24","CLOTHIANIDIN",18,18
"17535",2012,"INDIANA","BROWN","24","IMIDACLOPRID",15,16
"17536",2012,"INDIANA","CRAWFORD","85","CHLOROTHALONIL",19,20
"17537",2012,"INDIANA","CRAWFORD","85","CHLORPYRIFOS",0,84
"17538",2012,"INDIANA","CRAWFORD","85","CLOTHIANIDIN",23,24
"17539",2012,"INDIANA","CRAWFORD","85","IMIDACLOPRID",19,19
"17540",2012,"INDIANA","FLOYD","74","CHLOROTHALONIL",54,55
"17541",2012,"INDIANA","FLOYD","74","CHLORPYRIFOS",1,157
"17542",2012,"INDIANA","FLOYD","74","CLOTHIANIDIN",38,40
"17543",2012,"INDIANA","FLOYD","74","IMIDACLOPRID",44,45
"17544",2012,"INDIANA","HARRISON","57","CHLOROTHALONIL",149,149
"17545",2012,"INDIANA","HARRISON","57","CHLORPYRIFOS",5,894
"17546",2012,"INDIANA","HARRISON","57","CLOTHIANIDIN",284,299
"17547",2012,"INDIANA","HARRISON","57","IMIDACLOPRID",334,343
"17548",2012,"INDIANA","JACKSON","800","CHLOROTHALONIL",3668,3677
"17549",2012,"INDIANA","JACKSON","800","CHLORPYRIFOS",9,937
"17550",2012,"INDIANA","JACKSON","800","CLOTHIANIDIN",584,616
"17551",2012,"INDIANA","JACKSON","800","IMIDACLOPRID",735,757
"17552",2012,"INDIANA","LAWRENCE","15","CHLOROTHALONIL",121,124
"17553",2012,"INDIANA","LAWRENCE","15","CHLORPYRIFOS",3,756
"17554",2012,"INDIANA","LAWRENCE","15","CLOTHIANIDIN",199,210
"17555",2012,"INDIANA","LAWRENCE","15","IMIDACLOPRID",245,249
"17556",2012,"INDIANA","MONROE","71","CHLOROTHALONIL",29,29
"17557",2012,"INDIANA","MONROE","71","CHLORPYRIFOS",2,416
"17558",2012,"INDIANA","MONROE","71","CLOTHIANIDIN",88,92
"17559",2012,"INDIANA","MONROE","71","IMIDACLOPRID",95,96
"17560",2012,"INDIANA","ORANGE","58","CHLOROTHALONIL",106,109
"17561",2012,"INDIANA","ORANGE","58","CHLORPYRIFOS",1,498
"17562",2012,"INDIANA","ORANGE","58","CLOTHIANIDIN",230,239
"17563",2012,"INDIANA","ORANGE","58","IMIDACLOPRID",212,216
"17564",2012,"INDIANA","PERRY","17","CHLOROTHALONIL",1,2
"17565",2012,"INDIANA","PERRY","17","CHLORPYRIFOS",2,124
"17566",2012,"INDIANA","PERRY","17","CLOTHIANIDIN",100,105
"17567",2012,"INDIANA","PERRY","17","IMIDACLOPRID",102,105
"17568",2012,"INDIANA","WASHINGTON","48","CHLOROTHALONIL",254,254
"17569",2012,"INDIANA","WASHINGTON","48","CHLORPYRIFOS",4,1045
"17570",2012,"INDIANA","WASHINGTON","48","CLOTHIANIDIN",627,655
"17571",2012,"INDIANA","WASHINGTON","48","IMIDACLOPRID",634,645
"17572",2012,"INDIANA","CLARK","64","CHLOROTHALONIL",32,188
"17573",2012,"INDIANA","CLARK","64","CHLORPYRIFOS",42,225
"17574",2012,"INDIANA","CLARK","64","CLOTHIANIDIN",279,293
"17575",2012,"INDIANA","CLARK","64","IMIDACLOPRID",156,159
"17576",2012,"INDIANA","DEARBORN","34","CHLOROTHALONIL",11,35
"17577",2012,"INDIANA","DEARBORN","34","CHLORPYRIFOS",3,83
"17578",2012,"INDIANA","DEARBORN","34","CLOTHIANIDIN",122,126
"17579",2012,"INDIANA","DEARBORN","34","IMIDACLOPRID",38,39
"17580",2012,"INDIANA","FRANKLIN","30","CHLOROTHALONIL",16,38
"17581",2012,"INDIANA","FRANKLIN","30","CHLORPYRIFOS",15,368
"17582",2012,"INDIANA","FRANKLIN","30","CLOTHIANIDIN",620,638
"17583",2012,"INDIANA","FRANKLIN","30","IMIDACLOPRID",191,195
"17584",2012,"INDIANA","JEFFERSON","44","CHLOROTHALONIL",8,13
"17585",2012,"INDIANA","JEFFERSON","44","CHLORPYRIFOS",26,263
"17586",2012,"INDIANA","JEFFERSON","44","CLOTHIANIDIN",282,300
"17587",2012,"INDIANA","JEFFERSON","44","IMIDACLOPRID",199,200
"17588",2012,"INDIANA","JENNINGS","75","CHLOROTHALONIL",8,14
"17589",2012,"INDIANA","JENNINGS","75","CHLORPYRIFOS",8,302
"17590",2012,"INDIANA","JENNINGS","75","CLOTHIANIDIN",633,656
"17591",2012,"INDIANA","JENNINGS","75","IMIDACLOPRID",224,227
"17592",2012,"INDIANA","OHIO","21","CHLOROTHALONIL",3,5
"17593",2012,"INDIANA","OHIO","21","CHLORPYRIFOS",4,38
"17594",2012,"INDIANA","OHIO","21","CLOTHIANIDIN",46,48
"17595",2012,"INDIANA","OHIO","21","IMIDACLOPRID",20,20
"17596",2012,"INDIANA","RIPLEY","54","CHLOROTHALONIL",36,75
"17597",2012,"INDIANA","RIPLEY","54","CHLORPYRIFOS",19,435
"17598",2012,"INDIANA","RIPLEY","54","CLOTHIANIDIN",910,940
"17599",2012,"INDIANA","RIPLEY","54","IMIDACLOPRID",313,318
"17600",2012,"INDIANA","SCOTT","17","CHLOROTHALONIL",1,1
"17601",2012,"INDIANA","SCOTT","17","CHLORPYRIFOS",6,116
"17602",2012,"INDIANA","SCOTT","17","CLOTHIANIDIN",263,272
"17603",2012,"INDIANA","SCOTT","17","IMIDACLOPRID",91,93
"17604",2012,"INDIANA","SWITZERLAND","46","CHLOROTHALONIL",10,14
"17605",2012,"INDIANA","SWITZERLAND","46","CHLORPYRIFOS",34,141
"17606",2012,"INDIANA","SWITZERLAND","46","CLOTHIANIDIN",136,140
"17607",2012,"INDIANA","SWITZERLAND","46","IMIDACLOPRID",74,74
"17608",2012,"INDIANA","DAVIESS","89","CHLOROTHALONIL",1208,1210
"17609",2012,"INDIANA","DAVIESS","89","CHLORPYRIFOS",398,1876
"17610",2012,"INDIANA","DAVIESS","89","CLOTHIANIDIN",1131,1146
"17611",2012,"INDIANA","DAVIESS","89","IMIDACLOPRID",439,449
"17612",2012,"INDIANA","DUBOIS","NA","CHLOROTHALONIL",44,44
"17613",2012,"INDIANA","DUBOIS","NA","CHLORPYRIFOS",292,867
"17614",2012,"INDIANA","DUBOIS","NA","CLOTHIANIDIN",696,708
"17615",2012,"INDIANA","DUBOIS","NA","IMIDACLOPRID",308,318
"17616",2012,"INDIANA","GIBSON","NA","CHLOROTHALONIL",4116,4130
"17617",2012,"INDIANA","GIBSON","NA","CHLORPYRIFOS",714,1813
"17618",2012,"INDIANA","GIBSON","NA","CLOTHIANIDIN",1383,1412
"17619",2012,"INDIANA","GIBSON","NA","IMIDACLOPRID",808,869
"17620",2012,"INDIANA","GREENE","44","CHLOROTHALONIL",46,47
"17621",2012,"INDIANA","GREENE","44","CHLORPYRIFOS",378,982
"17622",2012,"INDIANA","GREENE","44","CLOTHIANIDIN",581,596
"17623",2012,"INDIANA","GREENE","44","IMIDACLOPRID",397,402
"17624",2012,"INDIANA","KNOX","NA","CHLOROTHALONIL",13942,14012
"17625",2012,"INDIANA","KNOX","NA","CHLORPYRIFOS",1013,2210
"17626",2012,"INDIANA","KNOX","NA","CLOTHIANIDIN",1588,1624
"17627",2012,"INDIANA","KNOX","NA","IMIDACLOPRID",1148,1176
"17628",2012,"INDIANA","MARTIN","NA","CHLOROTHALONIL",161,162
"17629",2012,"INDIANA","MARTIN","NA","CHLORPYRIFOS",96,261
"17630",2012,"INDIANA","MARTIN","NA","CLOTHIANIDIN",186,190
"17631",2012,"INDIANA","MARTIN","NA","IMIDACLOPRID",106,110
"17632",2012,"INDIANA","PIKE","NA","CHLORPYRIFOS",200,436
"17633",2012,"INDIANA","PIKE","NA","CLOTHIANIDIN",295,303
"17634",2012,"INDIANA","PIKE","NA","IMIDACLOPRID",208,214
"17635",2012,"INDIANA","SPENCER","47","CHLOROTHALONIL",713,721
"17636",2012,"INDIANA","SPENCER","47","CHLORPYRIFOS",369,819
"17637",2012,"INDIANA","SPENCER","47","CLOTHIANIDIN",659,674
"17638",2012,"INDIANA","SPENCER","47","IMIDACLOPRID",403,409
"17639",2012,"INDIANA","SULLIVAN","NA","CHLOROTHALONIL",2216,2226
"17640",2012,"INDIANA","SULLIVAN","NA","CHLORPYRIFOS",448,1126
"17641",2012,"INDIANA","SULLIVAN","NA","CLOTHIANIDIN",780,797
"17642",2012,"INDIANA","SULLIVAN","NA","IMIDACLOPRID",509,513
"17643",2012,"INDIANA","VANDERBURGH","NA","CHLOROTHALONIL",219,223
"17644",2012,"INDIANA","VANDERBURGH","NA","CHLORPYRIFOS",217,487
"17645",2012,"INDIANA","VANDERBURGH","NA","CLOTHIANIDIN",371,379
"17646",2012,"INDIANA","VANDERBURGH","NA","IMIDACLOPRID",232,244
"17647",2012,"INDIANA","WARRICK","NA","CHLOROTHALONIL",516,516
"17648",2012,"INDIANA","WARRICK","NA","CHLORPYRIFOS",268,646
"17649",2012,"INDIANA","WARRICK","NA","CLOTHIANIDIN",429,440
"17650",2012,"INDIANA","WARRICK","NA","IMIDACLOPRID",298,306
"17651",2012,"INDIANA","CLAY","105","CHLOROTHALONIL",132,132
"17652",2012,"INDIANA","CLAY","105","CHLORPYRIFOS",2017,2328
"17653",2012,"INDIANA","CLAY","105","CLOTHIANIDIN",1320,1338
"17654",2012,"INDIANA","CLAY","105","IMIDACLOPRID",657,668
"17655",2012,"INDIANA","FOUNTAIN","6","CHLORPYRIFOS",2758,3261
"17656",2012,"INDIANA","FOUNTAIN","6","CLOTHIANIDIN",2136,2159
"17657",2012,"INDIANA","FOUNTAIN","6","IMIDACLOPRID",798,815
"17658",2012,"INDIANA","MONTGOMERY","106","CHLOROTHALONIL",63,63
"17659",2012,"INDIANA","MONTGOMERY","106","CHLORPYRIFOS",3767,4456
"17660",2012,"INDIANA","MONTGOMERY","106","CLOTHIANIDIN",2922,2955
"17661",2012,"INDIANA","MONTGOMERY","106","IMIDACLOPRID",1177,1200
"17662",2012,"INDIANA","OWEN","31","CHLOROTHALONIL",92,92
"17663",2012,"INDIANA","OWEN","31","CHLORPYRIFOS",1017,1135
"17664",2012,"INDIANA","OWEN","31","CLOTHIANIDIN",501,508
"17665",2012,"INDIANA","OWEN","31","IMIDACLOPRID",242,246
"17666",2012,"INDIANA","PARKE","128","CHLOROTHALONIL",162,163
"17667",2012,"INDIANA","PARKE","128","CHLORPYRIFOS",2382,2659
"17668",2012,"INDIANA","PARKE","128","CLOTHIANIDIN",1176,1191
"17669",2012,"INDIANA","PARKE","128","IMIDACLOPRID",541,550
"17670",2012,"INDIANA","PUTNAM","208","CHLOROTHALONIL",80,80
"17671",2012,"INDIANA","PUTNAM","208","CHLORPYRIFOS",2925,3288
"17672",2012,"INDIANA","PUTNAM","208","CLOTHIANIDIN",1541,1561
"17673",2012,"INDIANA","PUTNAM","208","IMIDACLOPRID",654,666
"17674",2012,"INDIANA","TIPPECANOE","164","CHLOROTHALONIL",79,79
"17675",2012,"INDIANA","TIPPECANOE","164","CHLORPYRIFOS",3232,3726
"17676",2012,"INDIANA","TIPPECANOE","164","CLOTHIANIDIN",2099,2125
"17677",2012,"INDIANA","TIPPECANOE","164","IMIDACLOPRID",926,943
"17678",2012,"INDIANA","VERMILLION","NA","CHLOROTHALONIL",89,95
"17679",2012,"INDIANA","VERMILLION","NA","CHLORPYRIFOS",1560,1815
"17680",2012,"INDIANA","VERMILLION","NA","CLOTHIANIDIN",1082,1094
"17681",2012,"INDIANA","VERMILLION","NA","IMIDACLOPRID",439,446
"17682",2012,"INDIANA","VIGO","85","CHLOROTHALONIL",92,94
"17683",2012,"INDIANA","VIGO","85","CHLORPYRIFOS",1442,1682
"17684",2012,"INDIANA","VIGO","85","CLOTHIANIDIN",1017,1031
"17685",2012,"INDIANA","VIGO","85","IMIDACLOPRID",460,468
"17686",2012,"INDIANA","WARREN","43","CHLOROTHALONIL",16,16
"17687",2012,"INDIANA","WARREN","43","CHLORPYRIFOS",2262,2667
"17688",2012,"INDIANA","WARREN","43","CLOTHIANIDIN",1719,1739
"17689",2012,"INDIANA","WARREN","43","IMIDACLOPRID",666,680
"17690",2007,"INDIANA","BARTHOLOMEW","11","CHLOROTHALONIL",239,1785
"17691",2007,"INDIANA","BARTHOLOMEW","11","CHLORPYRIFOS",3056,3234
"17692",2007,"INDIANA","BARTHOLOMEW","11","CLOTHIANIDIN",362,362
"17693",2007,"INDIANA","BARTHOLOMEW","11","FIPRONIL",NA,33
"17694",2007,"INDIANA","BARTHOLOMEW","11","IMIDACLOPRID",224,347
"17695",2007,"INDIANA","BOONE","15","CHLOROTHALONIL",28,2256
"17696",2007,"INDIANA","BOONE","15","CHLORPYRIFOS",4675,4918
"17697",2007,"INDIANA","BOONE","15","CLOTHIANIDIN",557,557
"17698",2007,"INDIANA","BOONE","15","FIPRONIL",NA,51
"17699",2007,"INDIANA","BOONE","15","IMIDACLOPRID",0,182
"17700",2007,"INDIANA","CLINTON","98","CHLOROTHALONIL",42,2824
"17701",2007,"INDIANA","CLINTON","98","CHLORPYRIFOS",5839,6087
"17702",2007,"INDIANA","CLINTON","98","CLOTHIANIDIN",695,695
"17703",2007,"INDIANA","CLINTON","98","FIPRONIL",NA,64
"17704",2007,"INDIANA","CLINTON","98","IMIDACLOPRID",0,222
"17705",2007,"INDIANA","DECATUR","5","CHLOROTHALONIL",174,2092
"17706",2007,"INDIANA","DECATUR","5","CHLORPYRIFOS",4030,4257
"17707",2007,"INDIANA","DECATUR","5","CLOTHIANIDIN",479,479
"17708",2007,"INDIANA","DECATUR","5","FIPRONIL",NA,44
"17709",2007,"INDIANA","DECATUR","5","IMIDACLOPRID",0,157
"17710",2007,"INDIANA","GRANT","56","CHLOROTHALONIL",NA,1734
"17711",2007,"INDIANA","GRANT","56","CHLORPYRIFOS",3640,3894
"17712",2007,"INDIANA","GRANT","56","CLOTHIANIDIN",433,433
"17713",2007,"INDIANA","GRANT","56","FIPRONIL",NA,40
"17714",2007,"INDIANA","GRANT","56","IMIDACLOPRID",0,150
"17715",2007,"INDIANA","HAMILTON","NA","CHLOROTHALONIL",109,1232
"17716",2007,"INDIANA","HAMILTON","NA","CHLORPYRIFOS",2360,2520
"17717",2007,"INDIANA","HAMILTON","NA","CLOTHIANIDIN",281,281
"17718",2007,"INDIANA","HAMILTON","NA","FIPRONIL",NA,26
"17719",2007,"INDIANA","HAMILTON","NA","IMIDACLOPRID",0,94
"17720",2007,"INDIANA","HANCOCK","24","CHLOROTHALONIL",71,1571
"17721",2007,"INDIANA","HANCOCK","24","CHLORPYRIFOS",3151,3381
"17722",2007,"INDIANA","HANCOCK","24","CLOTHIANIDIN",374,374
"17723",2007,"INDIANA","HANCOCK","24","FIPRONIL",NA,34
"17724",2007,"INDIANA","HANCOCK","24","IMIDACLOPRID",1,128
"17725",2007,"INDIANA","HENDRICKS","90","CHLOROTHALONIL",46,1550
"17726",2007,"INDIANA","HENDRICKS","90","CHLORPYRIFOS",3160,3403
"17727",2007,"INDIANA","HENDRICKS","90","CLOTHIANIDIN",376,376
"17728",2007,"INDIANA","HENDRICKS","90","FIPRONIL",NA,35
"17729",2007,"INDIANA","HENDRICKS","90","IMIDACLOPRID",0,127
"17730",2007,"INDIANA","JOHNSON","27","CHLOROTHALONIL",23,1357
"17731",2007,"INDIANA","JOHNSON","27","CHLORPYRIFOS",2804,2967
"17732",2007,"INDIANA","JOHNSON","27","CLOTHIANIDIN",333,333
"17733",2007,"INDIANA","JOHNSON","27","FIPRONIL",NA,31
"17734",2007,"INDIANA","JOHNSON","27","IMIDACLOPRID",1,110
"17735",2007,"INDIANA","MADISON","59","CHLOROTHALONIL",49,2003
"17736",2007,"INDIANA","MADISON","59","CHLORPYRIFOS",4115,4383
"17737",2007,"INDIANA","MADISON","59","CLOTHIANIDIN",488,488
"17738",2007,"INDIANA","MADISON","59","FIPRONIL",NA,45
"17739",2007,"INDIANA","MADISON","59","IMIDACLOPRID",12,177
"17740",2007,"INDIANA","MARION","NA","CHLOROTHALONIL",220,327
"17741",2007,"INDIANA","MARION","NA","CHLORPYRIFOS",224,250
"17742",2007,"INDIANA","MARION","NA","CLOTHIANIDIN",26,26
"17743",2007,"INDIANA","MARION","NA","FIPRONIL",NA,2
"17744",2007,"INDIANA","MARION","NA","IMIDACLOPRID",1,11
"17745",2007,"INDIANA","MORGAN","NA","CHLOROTHALONIL",101,975
"17746",2007,"INDIANA","MORGAN","NA","CHLORPYRIFOS",1849,1980
"17747",2007,"INDIANA","MORGAN","NA","CLOTHIANIDIN",218,218
"17748",2007,"INDIANA","MORGAN","NA","FIPRONIL",NA,20
"17749",2007,"INDIANA","MORGAN","NA","IMIDACLOPRID",2,74
"17750",2007,"INDIANA","RUSH","5","CHLOROTHALONIL",NA,2076
"17751",2007,"INDIANA","RUSH","5","CHLORPYRIFOS",4360,4628
"17752",2007,"INDIANA","RUSH","5","CLOTHIANIDIN",519,519
"17753",2007,"INDIANA","RUSH","5","FIPRONIL",NA,48
"17754",2007,"INDIANA","RUSH","5","IMIDACLOPRID",0,171
"17755",2007,"INDIANA","TIPTON","9","CHLOROTHALONIL",315,1939
"17756",2007,"INDIANA","TIPTON","9","CHLORPYRIFOS",3407,3583
"17757",2007,"INDIANA","TIPTON","9","CLOTHIANIDIN",406,406
"17758",2007,"INDIANA","TIPTON","9","FIPRONIL",NA,37
"17759",2007,"INDIANA","TIPTON","9","IMIDACLOPRID",0,136
"17760",2007,"INDIANA","BLACKFORD","8","CHLOROTHALONIL",NA,617
"17761",2007,"INDIANA","BLACKFORD","8","CHLORPYRIFOS",589,606
"17762",2007,"INDIANA","BLACKFORD","8","CLOTHIANIDIN",190,190
"17763",2007,"INDIANA","BLACKFORD","8","FIPRONIL",NA,12
"17764",2007,"INDIANA","BLACKFORD","8","IMIDACLOPRID",NA,21
"17765",2007,"INDIANA","DELAWARE","83","CHLOROTHALONIL",4,1353
"17766",2007,"INDIANA","DELAWARE","83","CHLORPYRIFOS",1324,1365
"17767",2007,"INDIANA","DELAWARE","83","CLOTHIANIDIN",415,415
"17768",2007,"INDIANA","DELAWARE","83","FIPRONIL",NA,27
"17769",2007,"INDIANA","DELAWARE","83","IMIDACLOPRID",0,37
"17770",2007,"INDIANA","FAYETTE","116","CHLOROTHALONIL",NA,686
"17771",2007,"INDIANA","FAYETTE","116","CHLORPYRIFOS",662,732
"17772",2007,"INDIANA","FAYETTE","116","CLOTHIANIDIN",211,211
"17773",2007,"INDIANA","FAYETTE","116","FIPRONIL",NA,14
"17774",2007,"INDIANA","FAYETTE","116","IMIDACLOPRID",0,19
"17775",2007,"INDIANA","HENRY","16","CHLOROTHALONIL",48,1564
"17776",2007,"INDIANA","HENRY","16","CHLORPYRIFOS",1440,1516
"17777",2007,"INDIANA","HENRY","16","CLOTHIANIDIN",467,467
"17778",2007,"INDIANA","HENRY","16","FIPRONIL",NA,30
"17779",2007,"INDIANA","HENRY","16","IMIDACLOPRID",NA,40
"17780",2007,"INDIANA","JAY","38","CHLOROTHALONIL",NA,1491
"17781",2007,"INDIANA","JAY","38","CHLORPYRIFOS",1411,1480
"17782",2007,"INDIANA","JAY","38","CLOTHIANIDIN",459,459
"17783",2007,"INDIANA","JAY","38","FIPRONIL",NA,30
"17784",2007,"INDIANA","JAY","38","IMIDACLOPRID",NA,44
"17785",2007,"INDIANA","RANDOLPH","10","CHLOROTHALONIL",20,1896
"17786",2007,"INDIANA","RANDOLPH","10","CHLORPYRIFOS",1773,1840
"17787",2007,"INDIANA","RANDOLPH","10","CLOTHIANIDIN",577,577
"17788",2007,"INDIANA","RANDOLPH","10","FIPRONIL",NA,38
"17789",2007,"INDIANA","RANDOLPH","10","IMIDACLOPRID",NA,56
"17790",2007,"INDIANA","UNION","NA","CHLOROTHALONIL",NA,599
"17791",2007,"INDIANA","UNION","NA","CHLORPYRIFOS",561,593
"17792",2007,"INDIANA","UNION","NA","CLOTHIANIDIN",184,184
"17793",2007,"INDIANA","UNION","NA","FIPRONIL",NA,12
"17794",2007,"INDIANA","UNION","NA","IMIDACLOPRID",NA,16
"17795",2007,"INDIANA","WAYNE","135","CHLOROTHALONIL",23,1294
"17796",2007,"INDIANA","WAYNE","135","CHLORPYRIFOS",1198,1327
"17797",2007,"INDIANA","WAYNE","135","CLOTHIANIDIN",391,391
"17798",2007,"INDIANA","WAYNE","135","FIPRONIL",NA,26
"17799",2007,"INDIANA","WAYNE","135","IMIDACLOPRID",NA,33
"17800",2007,"INDIANA","CARROLL","37","CHLOROTHALONIL",17,173
"17801",2007,"INDIANA","CARROLL","37","CHLORPYRIFOS",994,2805
"17802",2007,"INDIANA","CARROLL","37","CLOTHIANIDIN",747,747
"17803",2007,"INDIANA","CARROLL","37","FIPRONIL",NA,27
"17804",2007,"INDIANA","CARROLL","37","IMIDACLOPRID",2,26
"17805",2007,"INDIANA","CASS","NA","CHLOROTHALONIL",NA,426
"17806",2007,"INDIANA","CASS","NA","CHLORPYRIFOS",1093,3452
"17807",2007,"INDIANA","CASS","NA","CLOTHIANIDIN",823,823
"17808",2007,"INDIANA","CASS","NA","FIPRONIL",NA,30
"17809",2007,"INDIANA","CASS","NA","IMIDACLOPRID",1,35
"17810",2007,"INDIANA","CASS","NA","THIACLOPRID",0,0
"17811",2007,"INDIANA","ELKHART","77","CHLOROTHALONIL",115,349
"17812",2007,"INDIANA","ELKHART","77","CHLORPYRIFOS",732,2307
"17813",2007,"INDIANA","ELKHART","77","CLOTHIANIDIN",500,500
"17814",2007,"INDIANA","ELKHART","77","FIPRONIL",NA,18
"17815",2007,"INDIANA","ELKHART","77","IMIDACLOPRID",8,28
"17816",2007,"INDIANA","ELKHART","77","THIACLOPRID",1,1
"17817",2007,"INDIANA","FULTON","NA","CHLOROTHALONIL",26,160
"17818",2007,"INDIANA","FULTON","NA","CHLORPYRIFOS",853,2719
"17819",2007,"INDIANA","FULTON","NA","CLOTHIANIDIN",643,643
"17820",2007,"INDIANA","FULTON","NA","FIPRONIL",NA,23
"17821",2007,"INDIANA","FULTON","NA","IMIDACLOPRID",441,464
"17822",2007,"INDIANA","KOSCIUSKO","59","CHLOROTHALONIL",7,179
"17823",2007,"INDIANA","KOSCIUSKO","59","CHLORPYRIFOS",1046,3554
"17824",2007,"INDIANA","KOSCIUSKO","59","CLOTHIANIDIN",777,777
"17825",2007,"INDIANA","KOSCIUSKO","59","FIPRONIL",NA,28
"17826",2007,"INDIANA","KOSCIUSKO","59","IMIDACLOPRID",0,32
"17827",2007,"INDIANA","KOSCIUSKO","59","THIACLOPRID",0,0
"17828",2007,"INDIANA","MARSHALL","171","CHLOROTHALONIL",31,160
"17829",2007,"INDIANA","MARSHALL","171","CHLORPYRIFOS",772,2466
"17830",2007,"INDIANA","MARSHALL","171","CLOTHIANIDIN",578,578
"17831",2007,"INDIANA","MARSHALL","171","FIPRONIL",NA,21
"17832",2007,"INDIANA","MARSHALL","171","IMIDACLOPRID",5,26
"17833",2007,"INDIANA","MARSHALL","171","THIACLOPRID",0,0
"17834",2007,"INDIANA","MIAMI","NA","CHLOROTHALONIL",4,107
"17835",2007,"INDIANA","MIAMI","NA","CHLORPYRIFOS",656,2730
"17836",2007,"INDIANA","MIAMI","NA","CLOTHIANIDIN",496,496
"17837",2007,"INDIANA","MIAMI","NA","FIPRONIL",NA,18
"17838",2007,"INDIANA","MIAMI","NA","IMIDACLOPRID",0,26
"17839",2007,"INDIANA","ST. JOSEPH","621","CHLOROTHALONIL",161,353
"17840",2007,"INDIANA","ST. JOSEPH","621","CHLORPYRIFOS",937,2541
"17841",2007,"INDIANA","ST. JOSEPH","621","CLOTHIANIDIN",684,684
"17842",2007,"INDIANA","ST. JOSEPH","621","FIPRONIL",NA,24
"17843",2007,"INDIANA","ST. JOSEPH","621","IMIDACLOPRID",3,24
"17844",2007,"INDIANA","ST. JOSEPH","621","THIACLOPRID",0,0
"17845",2007,"INDIANA","WABASH","NA","CHLOROTHALONIL",1,117
"17846",2007,"INDIANA","WABASH","NA","CHLORPYRIFOS",749,3120
"17847",2007,"INDIANA","WABASH","NA","CLOTHIANIDIN",557,557
"17848",2007,"INDIANA","WABASH","NA","FIPRONIL",NA,20
"17849",2007,"INDIANA","WABASH","NA","IMIDACLOPRID",2,31
"17850",2007,"INDIANA","WABASH","NA","THIACLOPRID",0,0
"17851",2007,"INDIANA","ADAMS","480","CHLOROTHALONIL",44,140
"17852",2007,"INDIANA","ADAMS","480","CHLORPYRIFOS",857,1014
"17853",2007,"INDIANA","ADAMS","480","CLOTHIANIDIN",481,481
"17854",2007,"INDIANA","ADAMS","480","FIPRONIL",NA,16
"17855",2007,"INDIANA","ADAMS","480","IMIDACLOPRID",178,203
"17856",2007,"INDIANA","ALLEN","190","CHLOROTHALONIL",49,183
"17857",2007,"INDIANA","ALLEN","190","CHLORPYRIFOS",1184,1319
"17858",2007,"INDIANA","ALLEN","190","CLOTHIANIDIN",666,666
"17859",2007,"INDIANA","ALLEN","190","FIPRONIL",NA,23
"17860",2007,"INDIANA","ALLEN","190","IMIDACLOPRID",246,280
"17861",2007,"INDIANA","ALLEN","190","THIACLOPRID",1,1
"17862",2007,"INDIANA","DE KALB","NA","CHLOROTHALONIL",5,78
"17863",2007,"INDIANA","DE KALB","NA","CHLORPYRIFOS",635,729
"17864",2007,"INDIANA","DE KALB","NA","CLOTHIANIDIN",363,363
"17865",2007,"INDIANA","DE KALB","NA","FIPRONIL",NA,12
"17866",2007,"INDIANA","DE KALB","NA","IMIDACLOPRID",134,151
"17867",2007,"INDIANA","DE KALB","NA","THIACLOPRID",1,1
