"","year.x","state","state_fips.x","honey_producing_colonies","yield_per_colony","production","compound","low","high"
"1109","2009","Montana",30,135,68,9180,"IMIDACLOPRID",NA,2623
"1110","2009","Nebraska",31,45,49,2205,"CHLOROTHALONIL",NA,146768
"1111","2009","Nebraska",31,45,49,2205,"CHLORPYRIFOS",NA,120586
"1112","2009","Nebraska",31,45,49,2205,"CLOTHIANIDIN",52648,52854
"1113","2009","Nebraska",31,45,49,2205,"FIPRONIL",NA,8696
"1114","2009","Nebraska",31,45,49,2205,"IMIDACLOPRID",NA,9251
"1115","2009","Nevada",32,10,28,280,"CHLOROTHALONIL",1545,1545
"1116","2009","Nevada",32,10,28,280,"CHLORPYRIFOS",NA,5503
"1117","2009","Nevada",32,10,28,280,"CLOTHIANIDIN",17,17
"1118","2009","Nevada",32,10,28,280,"FIPRONIL",201,201
"1119","2009","Nevada",32,10,28,280,"IMIDACLOPRID",280,280
"1120","2009","New Jersey",34,9,57,513,"CHLOROTHALONIL",16343,16515
"1121","2009","New Jersey",34,9,57,513,"CHLORPYRIFOS",NA,9988
"1122","2009","New Jersey",34,9,57,513,"CLOTHIANIDIN",799,799
"1123","2009","New Jersey",34,9,57,513,"FIPRONIL",9,9
"1124","2009","New Jersey",34,9,57,513,"IMIDACLOPRID",444,627
"1125","2009","New Jersey",34,9,57,513,"THIACLOPRID",69,74
"1126","2009","New Mexico",35,6,59,354,"CHLOROTHALONIL",NA,10999
"1127","2009","New Mexico",35,6,59,354,"CHLORPYRIFOS",36141,41900
"1128","2009","New Mexico",35,6,59,354,"CLOTHIANIDIN",NA,660
"1129","2009","New Mexico",35,6,59,354,"FIPRONIL",NA,26
"1130","2009","New Mexico",35,6,59,354,"IMIDACLOPRID",NA,2558
"1131","2009","New York",36,53,57,3021,"CHLOROTHALONIL",118809,135747
"1132","2009","New York",36,53,57,3021,"CHLORPYRIFOS",NA,98310
"1133","2009","New York",36,53,57,3021,"CLOTHIANIDIN",NA,7856
"1134","2009","New York",36,53,57,3021,"IMIDACLOPRID",NA,2850
"1135","2009","New York",36,53,57,3021,"THIACLOPRID",NA,3732
"1136","2009","North Carolina",37,12,45,540,"CHLOROTHALONIL",69167,76076
"1137","2009","North Carolina",37,12,45,540,"CHLORPYRIFOS",NA,43687
"1138","2009","North Carolina",37,12,45,540,"CLOTHIANIDIN",8953,8953
"1139","2009","North Carolina",37,12,45,540,"FIPRONIL",5,5
"1140","2009","North Carolina",37,12,45,540,"IMIDACLOPRID",4720,5847
"1141","2009","North Carolina",37,12,45,540,"THIACLOPRID",NA,6
"1142","2009","North Dakota",38,420,74,31080,"CHLOROTHALONIL",NA,173664
"1143","2009","North Dakota",38,420,74,31080,"CHLORPYRIFOS",NA,286744
"1144","2009","North Dakota",38,420,74,31080,"CLOTHIANIDIN",NA,16752
"1145","2009","North Dakota",38,420,74,31080,"FIPRONIL",NA,433
"1146","2009","North Dakota",38,420,74,31080,"IMIDACLOPRID",13426,17813
"1147","2009","Ohio",39,14,61,854,"CHLOROTHALONIL",29557,31118
"1148","2009","Ohio",39,14,61,854,"CHLORPYRIFOS",15834,96841
"1149","2009","Ohio",39,14,61,854,"CLOTHIANIDIN",24374,24411
"1150","2009","Ohio",39,14,61,854,"FIPRONIL",NA,1816
"1151","2009","Ohio",39,14,61,854,"IMIDACLOPRID",8085,11200
"1152","2009","Ohio",39,14,61,854,"THIACLOPRID",NA,88
"1153","2009","Oregon",41,46,43,1978,"CHLOROTHALONIL",NA,70630
"1154","2009","Oregon",41,46,43,1978,"CHLORPYRIFOS",45163,59483
"1155","2009","Oregon",41,46,43,1978,"CLOTHIANIDIN",NA,1027
"1156","2009","Oregon",41,46,43,1978,"FIPRONIL",NA,1093
"1157","2009","Oregon",41,46,43,1978,"IMIDACLOPRID",NA,4093
"1158","2009","Oregon",41,46,43,1978,"THIACLOPRID",NA,603
"1159","2009","Pennsylvania",42,25,42,1050,"CHLOROTHALONIL",38144,39148
"1160","2009","Pennsylvania",42,25,42,1050,"CHLORPYRIFOS",54844,113446
"1161","2009","Pennsylvania",42,25,42,1050,"CLOTHIANIDIN",10979,10994
"1162","2009","Pennsylvania",42,25,42,1050,"FIPRONIL",NA,136
"1163","2009","Pennsylvania",42,25,42,1050,"IMIDACLOPRID",NA,2639
"1164","2009","Pennsylvania",42,25,42,1050,"THIACLOPRID",NA,1134
"1165","2009","South Dakota",46,255,52,13260,"CHLOROTHALONIL",2220,2220
"1166","2009","South Dakota",46,255,52,13260,"CHLORPYRIFOS",NA,217542
"1167","2009","South Dakota",46,255,52,13260,"CLOTHIANIDIN",NA,25730
"1168","2009","South Dakota",46,255,52,13260,"FIPRONIL",NA,2040
"1169","2009","South Dakota",46,255,52,13260,"IMIDACLOPRID",NA,11247
"1170","2009","Tennessee",47,7,65,455,"CHLOROTHALONIL",NA,15511
"1171","2009","Tennessee",47,7,65,455,"CHLORPYRIFOS",NA,11884
"1172","2009","Tennessee",47,7,65,455,"CLOTHIANIDIN",4903,4903
"1173","2009","Tennessee",47,7,65,455,"FIPRONIL",NA,158
"1174","2009","Tennessee",47,7,65,455,"THIACLOPRID",0,0
"1175","2009","Texas",48,105,82,8610,"CHLOROTHALONIL",NA,96979
"1176","2009","Texas",48,105,82,8610,"CHLORPYRIFOS",NA,235991
"1177","2009","Texas",48,105,82,8610,"CLOTHIANIDIN",NA,27529
"1178","2009","Texas",48,105,82,8610,"FIPRONIL",NA,432
"1179","2009","Texas",48,105,82,8610,"IMIDACLOPRID",NA,17775
"1180","2009","Utah",49,28,42,1176,"CHLOROTHALONIL",397,397
"1181","2009","Utah",49,28,42,1176,"CHLORPYRIFOS",NA,30597
"1182","2009","Utah",49,28,42,1176,"CLOTHIANIDIN",80,80
"1183","2009","Utah",49,28,42,1176,"FIPRONIL",6,6
"1184","2009","Utah",49,28,42,1176,"IMIDACLOPRID",147,147
"1185","2009","Vermont",50,5,64,320,"CHLOROTHALONIL",1812,1819
"1186","2009","Vermont",50,5,64,320,"CHLORPYRIFOS",11490,11613
"1187","2009","Vermont",50,5,64,320,"CLOTHIANIDIN",230,230
"1188","2009","Vermont",50,5,64,320,"IMIDACLOPRID",78,85
"1189","2009","Vermont",50,5,64,320,"THIACLOPRID",135,151
"1190","2009","Virginia",51,6,46,276,"CHLOROTHALONIL",13147,13112
"1191","2009","Virginia",51,6,46,276,"CHLORPYRIFOS",NA,18306
"1192","2009","Virginia",51,6,46,276,"CLOTHIANIDIN",NA,3952
"1193","2009","Virginia",51,6,46,276,"IMIDACLOPRID",NA,1286
"1194","2009","Virginia",51,6,46,276,"THIACLOPRID",NA,173
"1195","2009","Washington",53,46,44,2024,"CHLOROTHALONIL",NA,108999
"1196","2009","Washington",53,46,44,2024,"CHLORPYRIFOS",125313,144069
"1197","2009","Washington",53,46,44,2024,"CLOTHIANIDIN",NA,1632
"1198","2009","Washington",53,46,44,2024,"FIPRONIL",NA,1443
"1199","2009","Washington",53,46,44,2024,"IMIDACLOPRID",8843,11217
"1200","2009","Washington",53,46,44,2024,"THIACLOPRID",NA,1719
"1201","2009","West Virginia",54,6,48,288,"CHLOROTHALONIL",2684,2684
"1202","2009","West Virginia",54,6,48,288,"CHLORPYRIFOS",NA,4723
"1203","2009","West Virginia",54,6,48,288,"CLOTHIANIDIN",333,408
"1204","2009","West Virginia",54,6,48,288,"IMIDACLOPRID",50,101
"1205","2009","West Virginia",54,6,48,288,"THIACLOPRID",NA,65
"1206","2009","Wisconsin",55,60,84,5040,"CHLOROTHALONIL",233855,243287
"1207","2009","Wisconsin",55,60,84,5040,"CHLORPYRIFOS",NA,116052
"1208","2009","Wisconsin",55,60,84,5040,"CLOTHIANIDIN",NA,17592
"1209","2009","Wisconsin",55,60,84,5040,"FIPRONIL",NA,798
"1210","2009","Wisconsin",55,60,84,5040,"IMIDACLOPRID",NA,9566
"1211","2009","Wyoming",56,43,80,3440,"CHLOROTHALONIL",1484,1811
"1212","2009","Wyoming",56,43,80,3440,"CHLORPYRIFOS",NA,21958
"1213","2009","Wyoming",56,43,80,3440,"CLOTHIANIDIN",902,902
"1214","2009","Wyoming",56,43,80,3440,"FIPRONIL",NA,20
"1215","2009","Wyoming",56,43,80,3440,"IMIDACLOPRID",87,136
"1216","2010","Alabama",1,9,66,594,"CHLOROTHALONIL",349503,355933
"1217","2010","Alabama",1,9,66,594,"CHLORPYRIFOS",12349,44713
"1218","2010","Alabama",1,9,66,594,"CLOTHIANIDIN",NA,1914
"1219","2010","Alabama",1,9,66,594,"IMIDACLOPRID",NA,1759
"1220","2010","Arizona",4,25,64,1600,"CHLOROTHALONIL",4279,5856
"1221","2010","Arizona",4,25,64,1600,"CHLORPYRIFOS",7146,30814
"1222","2010","Arizona",4,25,64,1600,"CLOTHIANIDIN",917,922
"1223","2010","Arizona",4,25,64,1600,"IMIDACLOPRID",8694,9531
"1224","2010","Arkansas",5,28,75,2100,"CHLOROTHALONIL",1155,1155
"1225","2010","Arkansas",5,28,75,2100,"CHLORPYRIFOS",NA,1043
"1226","2010","Arkansas",5,28,75,2100,"CLOTHIANIDIN",NA,3542
"1227","2010","Arkansas",5,28,75,2100,"IMIDACLOPRID",NA,9048
"1228","2010","California",6,360,51,18360,"CHLOROTHALONIL",386477,386477
"1229","2010","California",6,360,51,18360,"CHLORPYRIFOS",580706,580706
"1230","2010","California",6,360,51,18360,"CLOTHIANIDIN",1412,1412
"1231","2010","California",6,360,51,18360,"FIPRONIL",0,0
"1232","2010","California",6,360,51,18360,"IMIDACLOPRID",93949,93949
"1233","2010","Colorado",8,27,45,1215,"CHLOROTHALONIL",34305,34426
"1234","2010","Colorado",8,27,45,1215,"CHLORPYRIFOS",NA,57110
"1235","2010","Colorado",8,27,45,1215,"CLOTHIANIDIN",16569,16621
"1236","2010","Colorado",8,27,45,1215,"FIPRONIL",NA,1349
"1237","2010","Colorado",8,27,45,1215,"IMIDACLOPRID",NA,3437
"1238","2010","Florida",12,150,79,11850,"CHLOROTHALONIL",683182,688289
"1239","2010","Florida",12,150,79,11850,"CHLORPYRIFOS",63660,75842
"1240","2010","Florida",12,150,79,11850,"CLOTHIANIDIN",238,238
"1241","2010","Florida",12,150,79,11850,"FIPRONIL",NA,1082
"1242","2010","Florida",12,150,79,11850,"IMIDACLOPRID",26940,29770
"1243","2010","Georgia",13,65,71,4615,"CHLOROTHALONIL",1095280,1108497
"1244","2010","Georgia",13,65,71,4615,"CHLORPYRIFOS",NA,180404
"1245","2010","Georgia",13,65,71,4615,"CLOTHIANIDIN",NA,2004
"1246","2010","Georgia",13,65,71,4615,"IMIDACLOPRID",NA,15496
"1247","2010","Georgia",13,65,71,4615,"THIACLOPRID",9,9
"1248","2010","Idaho",16,90,40,3600,"CHLOROTHALONIL",54136,54136
"1249","2010","Idaho",16,90,40,3600,"CHLORPYRIFOS",NA,49652
"1250","2010","Idaho",16,90,40,3600,"CLOTHIANIDIN",4287,4287
"1251","2010","Idaho",16,90,40,3600,"FIPRONIL",NA,405
"1252","2010","Idaho",16,90,40,3600,"IMIDACLOPRID",18552,19049
"1253","2010","Idaho",16,90,40,3600,"THIACLOPRID",35,35
"1254","2010","Illinois",17,8,56,448,"CHLOROTHALONIL",27299,29341
"1255","2010","Illinois",17,8,56,448,"CHLORPYRIFOS",55278,96007
"1256","2010","Illinois",17,8,56,448,"CLOTHIANIDIN",76986,78976
"1257","2010","Illinois",17,8,56,448,"FIPRONIL",NA,10403
"1258","2010","Illinois",17,8,56,448,"IMIDACLOPRID",72006,74304
"1259","2010","Indiana",18,7,67,469,"CHLOROTHALONIL",NA,55134
"1260","2010","Indiana",18,7,67,469,"CHLORPYRIFOS",38319,66254
"1261","2010","Indiana",18,7,67,469,"CLOTHIANIDIN",37502,38676
"1262","2010","Indiana",18,7,67,469,"FIPRONIL",NA,4835
"1263","2010","Indiana",18,7,67,469,"IMIDACLOPRID",49132,50017
"1264","2010","Indiana",18,7,67,469,"THIACLOPRID",14,14
"1265","2010","Iowa",19,24,62,1488,"CHLOROTHALONIL",1984,2073
"1266","2010","Iowa",19,24,62,1488,"CHLORPYRIFOS",72440,114654
"1267","2010","Iowa",19,24,62,1488,"CLOTHIANIDIN",59414,61319
"1268","2010","Iowa",19,24,62,1488,"FIPRONIL",NA,11413
"1269","2010","Iowa",19,24,62,1488,"IMIDACLOPRID",75269,75560
"1270","2010","Kansas",20,10,61,610,"CHLOROTHALONIL",3765,3763
"1271","2010","Kansas",20,10,61,610,"CHLORPYRIFOS",53625,196187
"1272","2010","Kansas",20,10,61,610,"CLOTHIANIDIN",15082,15140
"1273","2010","Kansas",20,10,61,610,"FIPRONIL",NA,4431
"1274","2010","Kansas",20,10,61,610,"IMIDACLOPRID",19370,22267
"1275","2010","Kentucky",21,4,39,156,"CHLOROTHALONIL",4034,4083
"1276","2010","Kentucky",21,4,39,156,"CHLORPYRIFOS",NA,24153
"1277","2010","Kentucky",21,4,39,156,"CLOTHIANIDIN",8657,8735
"1278","2010","Kentucky",21,4,39,156,"FIPRONIL",NA,784
"1279","2010","Kentucky",21,4,39,156,"IMIDACLOPRID",15978,16411
"1280","2010","Louisiana",22,40,77,3080,"CHLOROTHALONIL",739,739
"1281","2010","Louisiana",22,40,77,3080,"CHLORPYRIFOS",NA,628
"1282","2010","Louisiana",22,40,77,3080,"CLOTHIANIDIN",NA,3809
"1283","2010","Louisiana",22,40,77,3080,"IMIDACLOPRID",NA,18262
"1284","2010","Maine",23,7,42,294,"CHLOROTHALONIL",135762,135683
"1285","2010","Maine",23,7,42,294,"CHLORPYRIFOS",980,1195
"1286","2010","Maine",23,7,42,294,"CLOTHIANIDIN",NA,140
"1287","2010","Maine",23,7,42,294,"IMIDACLOPRID",2737,2741
"1288","2010","Michigan",26,71,73,5183,"CHLOROTHALONIL",NA,433951
"1289","2010","Michigan",26,71,73,5183,"CHLORPYRIFOS",NA,220089
"1290","2010","Michigan",26,71,73,5183,"CLOTHIANIDIN",NA,11899
"1291","2010","Michigan",26,71,73,5183,"FIPRONIL",NA,1007
"1292","2010","Michigan",26,71,73,5183,"IMIDACLOPRID",15219,16153
"1293","2010","Michigan",26,71,73,5183,"THIACLOPRID",NA,1308
"1294","2010","Minnesota",27,122,78,9516,"CHLOROTHALONIL",NA,95758
"1295","2010","Minnesota",27,122,78,9516,"CHLORPYRIFOS",162535,185814
"1296","2010","Minnesota",27,122,78,9516,"CLOTHIANIDIN",43365,45271
"1297","2010","Minnesota",27,122,78,9516,"FIPRONIL",NA,5131
"1298","2010","Minnesota",27,122,78,9516,"IMIDACLOPRID",39410,40336
"1299","2010","Mississippi",28,14,98,1372,"CHLOROTHALONIL",14270,14280
"1300","2010","Mississippi",28,14,98,1372,"CHLORPYRIFOS",NA,3982
"1301","2010","Mississippi",28,14,98,1372,"CLOTHIANIDIN",NA,2108
"1302","2010","Mississippi",28,14,98,1372,"IMIDACLOPRID",NA,21953
"1303","2010","Missouri",29,11,53,583,"CHLOROTHALONIL",17900,18048
"1304","2010","Missouri",29,11,53,583,"CHLORPYRIFOS",19333,72402
"1305","2010","Missouri",29,11,53,583,"CLOTHIANIDIN",14590,15636
"1306","2010","Missouri",29,11,53,583,"FIPRONIL",NA,2488
"1307","2010","Missouri",29,11,53,583,"IMIDACLOPRID",NA,23728
"1308","2010","Montana",30,134,70,9380,"CHLOROTHALONIL",510,734
"1309","2010","Montana",30,134,70,9380,"CHLORPYRIFOS",NA,79136
"1310","2010","Montana",30,134,70,9380,"CLOTHIANIDIN",NA,2596
"1311","2010","Montana",30,134,70,9380,"FIPRONIL",NA,23
"1312","2010","Montana",30,134,70,9380,"IMIDACLOPRID",NA,5529
"1313","2010","Nebraska",31,36,67,2412,"CHLOROTHALONIL",NA,76478
"1314","2010","Nebraska",31,36,67,2412,"CHLORPYRIFOS",NA,152088
"1315","2010","Nebraska",31,36,67,2412,"CLOTHIANIDIN",26908,27718
"1316","2010","Nebraska",31,36,67,2412,"FIPRONIL",NA,10497
"1317","2010","Nebraska",31,36,67,2412,"IMIDACLOPRID",NA,32164
"1318","2010","Nevada",32,10,29,290,"CHLOROTHALONIL",2050,2050
"1319","2010","Nevada",32,10,29,290,"CHLORPYRIFOS",NA,5404
"1320","2010","Nevada",32,10,29,290,"CLOTHIANIDIN",181,181
"1321","2010","Nevada",32,10,29,290,"FIPRONIL",NA,77
"1322","2010","Nevada",32,10,29,290,"IMIDACLOPRID",289,289
"1323","2010","New Jersey",34,9,40,360,"CHLOROTHALONIL",19250,20377
"1324","2010","New Jersey",34,9,40,360,"CHLORPYRIFOS",NA,2663
"1325","2010","New Jersey",34,9,40,360,"CLOTHIANIDIN",574,574
"1326","2010","New Jersey",34,9,40,360,"FIPRONIL",1,1
"1327","2010","New Jersey",34,9,40,360,"IMIDACLOPRID",677,895
"1328","2010","New Jersey",34,9,40,360,"THIACLOPRID",54,44
"1329","2010","New Mexico",35,6,48,288,"CHLOROTHALONIL",14641,14641
"1330","2010","New Mexico",35,6,48,288,"CHLORPYRIFOS",NA,41461
"1331","2010","New Mexico",35,6,48,288,"CLOTHIANIDIN",NA,1112
"1332","2010","New Mexico",35,6,48,288,"FIPRONIL",NA,100
"1333","2010","New Mexico",35,6,48,288,"IMIDACLOPRID",1866,2060
"1334","2010","New York",36,50,70,3500,"CHLOROTHALONIL",112096,114713
"1335","2010","New York",36,50,70,3500,"CHLORPYRIFOS",NA,49312
"1336","2010","New York",36,50,70,3500,"CLOTHIANIDIN",NA,4972
"1337","2010","New York",36,50,70,3500,"FIPRONIL",NA,67
"1338","2010","New York",36,50,70,3500,"IMIDACLOPRID",NA,3747
"1339","2010","New York",36,50,70,3500,"THIACLOPRID",NA,3656
"1340","2010","North Carolina",37,12,52,624,"CHLOROTHALONIL",80764,85149
"1341","2010","North Carolina",37,12,52,624,"CHLORPYRIFOS",NA,193318
"1342","2010","North Carolina",37,12,52,624,"CLOTHIANIDIN",7007,7111
"1343","2010","North Carolina",37,12,52,624,"FIPRONIL",NA,386
"1344","2010","North Carolina",37,12,52,624,"IMIDACLOPRID",6365,7918
"1345","2010","North Carolina",37,12,52,624,"THIACLOPRID",NA,118
"1346","2010","North Dakota",38,400,90,36000,"CHLOROTHALONIL",NA,274887
"1347","2010","North Dakota",38,400,90,36000,"CHLORPYRIFOS",NA,211781
"1348","2010","North Dakota",38,400,90,36000,"CLOTHIANIDIN",12136,15083
"1349","2010","North Dakota",38,400,90,36000,"FIPRONIL",NA,1383
"1350","2010","North Dakota",38,400,90,36000,"IMIDACLOPRID",24412,28014
"1351","2010","Ohio",39,14,53,742,"CHLOROTHALONIL",21116,34280
"1352","2010","Ohio",39,14,53,742,"CHLORPYRIFOS",12005,50681
"1353","2010","Ohio",39,14,53,742,"CLOTHIANIDIN",16029,16754
"1354","2010","Ohio",39,14,53,742,"FIPRONIL",NA,2442
"1355","2010","Ohio",39,14,53,742,"IMIDACLOPRID",30173,30786
"1356","2010","Ohio",39,14,53,742,"THIACLOPRID",NA,111
"1357","2010","Oregon",41,50,43,2150,"CHLOROTHALONIL",NA,97991
"1358","2010","Oregon",41,50,43,2150,"CHLORPYRIFOS",33667,43464
"1359","2010","Oregon",41,50,43,2150,"CLOTHIANIDIN",NA,1289
"1360","2010","Oregon",41,50,43,2150,"FIPRONIL",NA,855
"1361","2010","Oregon",41,50,43,2150,"IMIDACLOPRID",NA,5114
"1362","2010","Oregon",41,50,43,2150,"THIACLOPRID",NA,612
"1363","2010","Pennsylvania",42,23,48,1104,"CHLOROTHALONIL",41391,47051
"1364","2010","Pennsylvania",42,23,48,1104,"CHLORPYRIFOS",36736,52133
"1365","2010","Pennsylvania",42,23,48,1104,"CLOTHIANIDIN",NA,5338
"1366","2010","Pennsylvania",42,23,48,1104,"FIPRONIL",NA,120
"1367","2010","Pennsylvania",42,23,48,1104,"IMIDACLOPRID",3515,4068
"1368","2010","Pennsylvania",42,23,48,1104,"THIACLOPRID",NA,475
"1369","2010","South Dakota",46,225,95,21375,"CHLOROTHALONIL",1485,1485
"1370","2010","South Dakota",46,225,95,21375,"CHLORPYRIFOS",23760,86166
"1371","2010","South Dakota",46,225,95,21375,"CLOTHIANIDIN",NA,25782
"1372","2010","South Dakota",46,225,95,21375,"FIPRONIL",NA,2834
"1373","2010","South Dakota",46,225,95,21375,"IMIDACLOPRID",NA,19209
"1374","2010","Tennessee",47,7,61,427,"CHLOROTHALONIL",13153,13861
"1375","2010","Tennessee",47,7,61,427,"CHLORPYRIFOS",1948,8386
"1376","2010","Tennessee",47,7,61,427,"CLOTHIANIDIN",2771,2771
"1377","2010","Tennessee",47,7,61,427,"IMIDACLOPRID",9165,10611
"1378","2010","Tennessee",47,7,61,427,"THIACLOPRID",3,3
"1379","2010","Texas",48,77,64,4928,"CHLOROTHALONIL",NA,313650
"1380","2010","Texas",48,77,64,4928,"CHLORPYRIFOS",NA,195661
"1381","2010","Texas",48,77,64,4928,"CLOTHIANIDIN",NA,16301
"1382","2010","Texas",48,77,64,4928,"FIPRONIL",NA,1692
"1383","2010","Texas",48,77,64,4928,"IMIDACLOPRID",NA,33077
"1384","2010","Utah",49,28,48,1344,"CHLOROTHALONIL",390,390
"1385","2010","Utah",49,28,48,1344,"CHLORPYRIFOS",22453,22331
"1386","2010","Utah",49,28,48,1344,"FIPRONIL",NA,3
"1387","2010","Utah",49,28,48,1344,"IMIDACLOPRID",255,255
"1388","2010","Vermont",50,5,66,330,"CHLOROTHALONIL",1851,1877
"1389","2010","Vermont",50,5,66,330,"CHLORPYRIFOS",2053,2429
"1390","2010","Vermont",50,5,66,330,"CLOTHIANIDIN",305,305
"1391","2010","Vermont",50,5,66,330,"IMIDACLOPRID",122,114
"1392","2010","Vermont",50,5,66,330,"THIACLOPRID",108,80
"1393","2010","Virginia",51,6,42,252,"CHLOROTHALONIL",17327,17359
"1394","2010","Virginia",51,6,42,252,"CHLORPYRIFOS",36758,81749
"1395","2010","Virginia",51,6,42,252,"CLOTHIANIDIN",NA,3064
"1396","2010","Virginia",51,6,42,252,"FIPRONIL",5,5
"1397","2010","Virginia",51,6,42,252,"IMIDACLOPRID",NA,2381
"1398","2010","Virginia",51,6,42,252,"THIACLOPRID",NA,68
"1399","2010","Washington",53,49,44,2156,"CHLOROTHALONIL",107302,108112
"1400","2010","Washington",53,49,44,2156,"CHLORPYRIFOS",146409,155629
"1401","2010","Washington",53,49,44,2156,"CLOTHIANIDIN",NA,1046
"1402","2010","Washington",53,49,44,2156,"FIPRONIL",NA,1445
"1403","2010","Washington",53,49,44,2156,"IMIDACLOPRID",NA,15741
"1404","2010","Washington",53,49,44,2156,"THIACLOPRID",NA,2399
"1405","2010","West Virginia",54,6,43,258,"CHLOROTHALONIL",2724,2694
"1406","2010","West Virginia",54,6,43,258,"CHLORPYRIFOS",2864,4681
"1407","2010","West Virginia",54,6,43,258,"CLOTHIANIDIN",320,320
"1408","2010","West Virginia",54,6,43,258,"IMIDACLOPRID",NA,173
"1409","2010","West Virginia",54,6,43,258,"THIACLOPRID",NA,35
"1410","2010","Wisconsin",55,58,80,4640,"CHLOROTHALONIL",234455,244847
"1411","2010","Wisconsin",55,58,80,4640,"CHLORPYRIFOS",NA,57858
"1412","2010","Wisconsin",55,58,80,4640,"CLOTHIANIDIN",15913,18835
"1413","2010","Wisconsin",55,58,80,4640,"FIPRONIL",NA,2113
"1414","2010","Wisconsin",55,58,80,4640,"IMIDACLOPRID",7935,8570
"1415","2010","Wyoming",56,39,61,2379,"CHLOROTHALONIL",211,211
"1416","2010","Wyoming",56,39,61,2379,"CHLORPYRIFOS",NA,17191
"1417","2010","Wyoming",56,39,61,2379,"CLOTHIANIDIN",755,755
"1418","2010","Wyoming",56,39,61,2379,"FIPRONIL",NA,47
"1419","2010","Wyoming",56,39,61,2379,"IMIDACLOPRID",NA,129
"1420","2011","Alabama",1,9,50,450,"CHLOROTHALONIL",142689,146068
"1421","2011","Alabama",1,9,50,450,"CHLORPYRIFOS",20242,42701
"1422","2011","Alabama",1,9,50,450,"CLOTHIANIDIN",NA,10106
"1423","2011","Alabama",1,9,50,450,"IMIDACLOPRID",NA,5230
"1424","2011","Arizona",4,20,52,1040,"CHLOROTHALONIL",2492,2724
"1425","2011","Arizona",4,20,52,1040,"CHLORPYRIFOS",4129,12552
"1426","2011","Arizona",4,20,52,1040,"CLOTHIANIDIN",1176,1189
"1427","2011","Arizona",4,20,52,1040,"IMIDACLOPRID",15404,15868
"1428","2011","Arkansas",5,24,57,1368,"CHLOROTHALONIL",NA,7053
"1429","2011","Arkansas",5,24,57,1368,"CHLORPYRIFOS",NA,1692
"1430","2011","Arkansas",5,24,57,1368,"CLOTHIANIDIN",NA,5897
"1431","2011","Arkansas",5,24,57,1368,"IMIDACLOPRID",NA,15164
"1432","2011","California",6,355,33,11715,"CHLOROTHALONIL",474216,474216
"1433","2011","California",6,355,33,11715,"CHLORPYRIFOS",586624,586624
"1434","2011","California",6,355,33,11715,"CLOTHIANIDIN",14229,14229
"1435","2011","California",6,355,33,11715,"FIPRONIL",0,0
"1436","2011","California",6,355,33,11715,"IMIDACLOPRID",112453,112453
"1437","2011","Colorado",8,28,53,1484,"CHLOROTHALONIL",42115,42317
"1438","2011","Colorado",8,28,53,1484,"CHLORPYRIFOS",NA,65591
"1439","2011","Colorado",8,28,53,1484,"CLOTHIANIDIN",20171,20233
"1440","2011","Colorado",8,28,53,1484,"FIPRONIL",207,207
"1441","2011","Colorado",8,28,53,1484,"IMIDACLOPRID",NA,3790
"1442","2011","Florida",12,170,68,11560,"CHLOROTHALONIL",735312,737453
"1443","2011","Florida",12,170,68,11560,"CHLORPYRIFOS",131452,132131
"1444","2011","Florida",12,170,68,11560,"CLOTHIANIDIN",358,358
"1445","2011","Florida",12,170,68,11560,"FIPRONIL",NA,548
"1446","2011","Florida",12,170,68,11560,"IMIDACLOPRID",NA,38182
"1447","2011","Georgia",13,65,41,2665,"CHLOROTHALONIL",970404,992102
"1448","2011","Georgia",13,65,41,2665,"CHLORPYRIFOS",119125,137372
"1449","2011","Georgia",13,65,41,2665,"CLOTHIANIDIN",NA,2591
"1450","2011","Georgia",13,65,41,2665,"IMIDACLOPRID",NA,38016
"1451","2011","Georgia",13,65,41,2665,"THIACLOPRID",11,11
"1452","2011","Idaho",16,103,46,4738,"CHLOROTHALONIL",69474,70207
"1453","2011","Idaho",16,103,46,4738,"CHLORPYRIFOS",NA,26977
"1454","2011","Idaho",16,103,46,4738,"CLOTHIANIDIN",1155,1155
"1455","2011","Idaho",16,103,46,4738,"FIPRONIL",695,695
"1456","2011","Idaho",16,103,46,4738,"IMIDACLOPRID",24152,25863
"1457","2011","Idaho",16,103,46,4738,"THIACLOPRID",28,28
"1458","2011","Illinois",17,8,34,272,"CHLOROTHALONIL",34453,34474
"1459","2011","Illinois",17,8,34,272,"CHLORPYRIFOS",98825,212092
"1460","2011","Illinois",17,8,34,272,"CLOTHIANIDIN",127633,130238
"1461","2011","Illinois",17,8,34,272,"FIPRONIL",NA,8025
"1462","2011","Illinois",17,8,34,272,"IMIDACLOPRID",64483,66761
"1463","2011","Indiana",18,9,32,288,"CHLOROTHALONIL",39252,39726
"1464","2011","Indiana",18,9,32,288,"CHLORPYRIFOS",29574,71416
"1465","2011","Indiana",18,9,32,288,"CLOTHIANIDIN",54845,56383
"1466","2011","Indiana",18,9,32,288,"FIPRONIL",NA,4898
"1467","2011","Indiana",18,9,32,288,"IMIDACLOPRID",50746,53738
"1468","2011","Indiana",18,9,32,288,"THIACLOPRID",3,3
"1469","2011","Iowa",19,26,42,1092,"CHLOROTHALONIL",2571,2558
"1470","2011","Iowa",19,26,42,1092,"CHLORPYRIFOS",75348,102257
"1471","2011","Iowa",19,26,42,1092,"CLOTHIANIDIN",127448,129355
